106.75.189.35 - - [13/Apr/2022:00:06:25 +0900] "GET / HTTP/1.0" 404 750
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:23:26 +0900] "GET /WebApp07/Send04_teacher.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:24:28 +0900] "GET /WebApp07/Send04_teacher.html HTTP/1.1" 200 8054
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:24:39 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 500 2449
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:25:48 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 200 800
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:29:54 +0900] "GET /WebApp07/Send04_teacher.html HTTP/1.1" 200 8215
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:30:03 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:36:23 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 500 2284
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:36:35 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 200 810
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:39:13 +0900] "GET /WebApp07/Send04_teacher.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:39:25 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [13/Apr/2022:11:46:24 +0900] "POST /WebApp07/Receive04_teacher.jsp HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:05:57 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:06:01 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:06:08 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1569
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:06:41 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1636
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:06:41 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:06:58 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:04 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1660
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:06 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:08 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:17 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:18 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:07:51 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1697
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:09:40 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1763
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:09:42 +0900] "GET /WebApp07/Receive05.jsp?selectGroup=1 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:13:51 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:13:52 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:13:57 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:13:58 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:00 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:01 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:09 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:11 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:13 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:14 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:39 +0900] "GET /WebApp07/Receive05.jsp?selectDan=2 HTTP/1.1" 200 368
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:45 +0900] "GET /WebApp07/Receive05.jsp?selectDan=6 HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:14:48 +0900] "GET /WebApp07/Receive05.jsp?selectDan=9 HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:16:52 +0900] "GET /WebApp07/Receive05.jsp?selectDan=- HTTP/1.1" 200 246
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:22:46 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:23:56 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1639
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:24:18 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:24:19 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:24:22 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:24:29 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1621
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:24:38 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:25:14 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1653
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:25:17 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [13/Apr/2022:12:25:23 +0900] "GET /WebApp07/Send05.html HTTP/1.1" 200 1653
